direction,target_price,target_time,predicted_range,predicted_duration,actual_end_price,actual_end_time,actual_direction,actual_range,actual_duration,price_error,range_error,duration_error,start_time,start_price
Down,75.0207290649414,2026-01-08 16:54:47.723693847,0.6838625073432922,17.795394897460938,74.186,2026-01-08 16:45:00,Down,0.5519999999999925,8.0,0.8347290649413992,0.13186250734329974,9.795394897460938,2026-01-08 16:37:00,74.738
Up,75.93445587158203,2026-01-08 17:03:01.927757263,0.8201800584793091,18.032129287719727,74.841,2026-01-08 16:50:00,Up,0.6549999999999869,5.0,1.0934558715820373,0.16518005847932216,13.032129287719727,2026-01-08 16:45:00,74.186
Down,76.21649169921875,2026-01-08 17:09:13.550605773,0.7626150250434875,19.22584342956543,74.22,2026-01-08 17:00:00,Down,0.6209999999999951,10.0,1.9964916992187511,0.14161502504349244,9.22584342956543,2026-01-08 16:50:00,74.841
Up,76.59402465820312,2026-01-08 17:17:50.143775939,0.8741832375526428,17.835729598999023,75.967,2026-01-08 17:49:00,Up,1.7469999999999999,49.0,0.6270246582031263,0.8728167624473571,31.164270401000977,2026-01-08 17:00:00,74.22
Down,75.78706359863281,2026-01-08 18:05:45.273857116,0.8328171968460083,16.75456428527832,75.392,2026-01-08 17:55:00,Down,0.5750000000000028,6.0,0.3950635986328166,0.25781719684600546,10.75456428527832,2026-01-08 17:49:00,75.967
Up,75.39360809326172,2026-01-08 18:24:02.061309814,0.988291323184967,29.03435516357422,76.394,2026-01-08 18:42:00,Up,1.0020000000000095,47.0,1.0003919067382867,0.013708676815042509,17.96564483642578,2026-01-08 17:55:00,75.392
Down,75.60186004638672,2026-01-08 19:00:44.618682861,0.8607186675071716,18.74364471435547,75.932,2026-01-08 18:48:00,Down,0.4620000000000033,6.0,0.3301399536132834,0.39871866750716833,12.743644714355469,2026-01-08 18:42:00,76.394
Up,75.70194244384766,2026-01-08 19:11:04.666442871,0.7234917879104614,23.077774047851562,76.405,2026-01-08 19:12:00,Up,0.472999999999999,24.0,0.7030575561523449,0.25049178791046245,0.9222259521484375,2026-01-08 18:48:00,75.932
Down,75.06633758544922,2026-01-08 19:22:35.438003540,0.703724205493927,10.590633392333984,75.77,2026-01-08 19:26:00,Down,0.6350000000000051,14.0,0.7036624145507773,0.06872420549392189,3.4093666076660156,2026-01-08 19:12:00,76.405
Up,75.66101837158203,2026-01-08 19:42:34.397048950,0.8208581209182739,16.573284149169922,76.357,2026-01-08 19:34:00,Up,0.5870000000000033,8.0,0.6959816284179681,0.23385812091827063,8.573284149169922,2026-01-08 19:26:00,75.77
Down,75.73505401611328,2026-01-08 19:49:24.529380798,0.6522341370582581,15.408823013305664,75.246,2026-01-08 20:23:00,Down,1.1110000000000042,49.0,0.48905401611328614,0.45876586294174615,33.591176986694336,2026-01-08 19:34:00,76.357
Up,75.49935150146484,2026-01-08 20:37:56.730251312,0.6554499268531799,14.945504188537598,76.013,2026-01-08 20:48:00,Up,0.7670000000000101,25.0,0.5136484985351615,0.11155007314683019,10.054495811462402,2026-01-08 20:23:00,75.246
Down,75.30290985107422,2026-01-08 21:11:42.215423583,0.6414191722869873,23.703590393066406,75.681,2026-01-08 20:57:00,Down,0.33200000000000784,9.0,0.37809014892577864,0.30941917228697946,14.703590393066406,2026-01-08 20:48:00,76.013
Up,75.27970123291016,2026-01-08 21:13:43.638267517,0.7329615950584412,16.727304458618164,75.94,2026-01-08 21:05:00,Up,0.25900000000000034,8.0,0.6602987670898415,0.4739615950584408,8.727304458618164,2026-01-08 20:57:00,75.681
Down,75.58292388916016,2026-01-08 21:23:53.900642395,0.620872437953949,18.898344039916992,75.554,2026-01-08 21:17:00,Down,0.3859999999999957,12.0,0.028923889160154204,0.2348724379539533,6.898344039916992,2026-01-08 21:05:00,75.94
Up,75.82076263427734,2026-01-08 21:33:26.020889282,0.45009827613830566,16.43368148803711,75.979,2026-01-08 21:47:00,Up,0.42499999999999716,30.0,0.15823736572265545,0.025098276138308506,13.56631851196289,2026-01-08 21:17:00,75.554
Down,74.66876983642578,2026-01-08 22:05:37.046813964,0.5235984921455383,18.617446899414062,75.746,2026-01-08 21:51:00,Down,0.2330000000000041,4.0,1.0772301635742139,0.29059849214553424,14.617446899414062,2026-01-08 21:47:00,75.979
Up,76.11235809326172,2026-01-08 22:07:57.772178649,0.5584291815757751,16.96286964416504,77.051,2026-01-08 23:07:00,Up,1.3050000000000068,76.0,0.9386419067382832,0.7465708184242317,59.03713035583496,2026-01-08 21:51:00,75.746
Down,76.6068344116211,2026-01-08 23:23:52.251548767,0.4608033299446106,16.870859146118164,76.719,2026-01-08 23:22:00,Down,0.33200000000000784,15.0,0.11216558837890034,0.12880332994460275,1.870859146118164,2026-01-08 23:07:00,77.051
Up,74.87610626220703,2026-01-08 23:42:25.559577941,0.6427979469299316,20.425992965698242,77.0,2026-01-08 23:31:00,Up,0.2810000000000059,9.0,2.1238937377929688,0.36179794692992573,11.425992965698242,2026-01-08 23:22:00,76.719
Down,76.68904113769531,2026-01-08 23:48:57.615394592,0.4978634715080261,17.960256576538086,76.834,2026-01-08 23:47:00,Down,0.16599999999999682,16.0,0.14495886230469068,0.3318634715080293,1.960256576538086,2026-01-08 23:31:00,77.0
Up,77.1058578491211,2026-01-09 00:03:13.114128112,0.44079434871673584,16.218568801879883,77.224,2026-01-09 01:01:00,Up,0.39000000000000057,74.0,0.11814215087891,0.05079434871673527,57.78143119812012,2026-01-08 23:47:00,76.834
Down,77.26447296142578,2026-01-09 01:13:29.787654876,0.2994329035282135,12.496460914611816,76.824,2026-01-09 01:05:00,Down,0.4000000000000057,4.0,0.4404729614257832,0.10056709647179218,8.496460914611816,2026-01-09 01:01:00,77.224
Up,74.88095092773438,2026-01-09 01:41:22.843780517,0.6608386039733887,36.38072967529297,77.17,2026-01-09 01:14:00,Up,0.34600000000000364,9.0,2.2890490722656267,0.31483860397338503,27.38072967529297,2026-01-09 01:05:00,76.824
Down,76.16099548339844,2026-01-09 01:31:35.882949829,0.5103306174278259,17.59804916381836,76.444,2026-01-09 01:48:00,Down,0.7259999999999991,34.0,0.2830045166015651,0.21566938257217316,16.40195083618164,2026-01-09 01:14:00,77.17
Up,77.26801300048828,2026-01-09 02:03:11.135501861,0.25509849190711975,15.185591697692871,76.732,2026-01-09 02:00:00,Up,0.2879999999999967,12.0,0.5360130004882819,0.03290150809287695,3.185591697692871,2026-01-09 01:48:00,76.444
Down,76.68726348876953,2026-01-09 02:18:44.742279052,0.4758634567260742,18.745704650878906,75.892,2026-01-09 02:25:00,Down,0.8400000000000034,25.0,0.7952634887695353,0.3641365432739292,6.254295349121094,2026-01-09 02:00:00,76.732
Up,76.45133972167969,2026-01-09 02:41:43.106689453,0.500481128692627,16.71844482421875,76.479,2026-01-09 02:37:00,Up,0.5870000000000033,12.0,0.027660278320311704,0.08651887130737634,4.71844482421875,2026-01-09 02:25:00,75.892
Down,76.44234466552734,2026-01-09 02:56:05.108184814,0.4872569441795349,19.08513641357422,75.916,2026-01-09 02:59:00,Down,0.5630000000000024,22.0,0.5263446655273469,0.07574305582046748,2.9148635864257812,2026-01-09 02:37:00,76.479
Up,76.1659164428711,2026-01-09 03:21:41.558532714,0.5891806483268738,22.692642211914062,76.456,2026-01-09 03:01:00,Up,0.5400000000000063,2.0,0.2900835571289093,0.049180648326867527,20.692642211914062,2026-01-09 02:59:00,75.916
Down,76.03102111816406,2026-01-09 03:18:23.338966369,0.5363773107528687,17.38898277282715,75.478,2026-01-09 03:08:00,Down,0.9780000000000086,7.0,0.5530211181640681,0.44162268924714,10.388982772827148,2026-01-09 03:01:00,76.456
Up,76.25922393798828,2026-01-09 03:23:34.817790985,0.689304769039154,15.580296516418457,77.495,2026-01-09 04:07:00,Up,2.01700000000001,59.0,1.2357760620117233,1.327695230960856,43.41970348358154,2026-01-09 03:08:00,75.478
Down,76.33195495605469,2026-01-09 04:24:34.459304809,0.8226287961006165,17.574321746826172,77.035,2026-01-09 04:16:00,Down,0.46000000000000796,9.0,0.7030450439453091,0.3626287961006085,8.574321746826172,2026-01-09 04:07:00,77.495
Up,76.45931243896484,2026-01-09 04:34:22.647171020,0.8110003471374512,18.377452850341797,77.392,2026-01-09 04:30:00,Up,0.3569999999999993,14.0,0.9326875610351522,0.45400034713745185,4.377452850341797,2026-01-09 04:16:00,77.035
Down,76.4677505493164,2026-01-09 04:47:04.098358154,0.7490018010139465,17.06830596923828,76.428,2026-01-09 05:11:00,Down,0.9639999999999986,41.0,0.03975054931640898,0.2149981989860521,23.93169403076172,2026-01-09 04:30:00,77.392
Up,76.0798568725586,2026-01-09 05:29:48.730659484,0.5522191524505615,18.812177658081055,76.799,2026-01-09 05:22:00,Up,0.3710000000000093,11.0,0.7191431274414128,0.1812191524505522,7.812177658081055,2026-01-09 05:11:00,76.428
Down,76.37958526611328,2026-01-09 05:48:38.875694274,0.630897045135498,26.64792823791504,76.116,2026-01-09 05:32:00,Down,0.6830000000000069,10.0,0.2635852661132816,0.05210295486450889,16.64792823791504,2026-01-09 05:22:00,76.799
Up,76.00184631347656,2026-01-09 05:48:44.078636169,0.7590876221656799,16.734643936157227,76.739,2026-01-09 06:10:00,Up,0.6230000000000047,38.0,0.7371536865234418,0.13608762216567527,21.265356063842773,2026-01-09 05:32:00,76.116
Down,75.65381622314453,2026-01-09 06:27:28.301925659,0.43134117126464844,17.471698760986328,76.367,2026-01-09 06:18:00,Down,0.3719999999999999,8.0,0.7131837768554732,0.05934117126464855,9.471698760986328,2026-01-09 06:10:00,76.739
Up,75.13378143310547,2026-01-09 06:34:26.689682006,0.5890318751335144,16.444828033447266,76.752,2026-01-09 06:43:00,Up,0.3849999999999909,25.0,1.6182185668945266,0.2040318751335235,8.555171966552734,2026-01-09 06:18:00,76.367
Down,75.10368347167969,2026-01-09 07:01:08.774185180,0.5779808759689331,18.146236419677734,76.503,2026-01-09 06:51:00,Down,0.24899999999999523,8.0,1.3993165283203126,0.3289808759689379,10.146236419677734,2026-01-09 06:43:00,76.752
Up,75.4635238647461,2026-01-09 07:07:05.786247253,0.4134388864040375,16.096437454223633,76.847,2026-01-09 07:02:00,Up,0.3439999999999941,11.0,1.3834761352539005,0.06943888640404339,5.096437454223633,2026-01-09 06:51:00,76.503
Down,75.24529266357422,2026-01-09 07:21:42.213706970,0.501035749912262,19.703561782836914,76.271,2026-01-09 07:24:00,Down,0.5759999999999934,22.0,1.025707336425782,0.07496425008773144,2.296438217163086,2026-01-09 07:02:00,76.847
Up,75.61906433105469,2026-01-09 07:40:46.636848449,0.43577465415000916,16.777280807495117,77.039,2026-01-09 07:35:00,Up,0.7680000000000007,11.0,1.419935668945314,0.3322253458499915,5.777280807495117,2026-01-09 07:24:00,76.271
Down,75.3785400390625,2026-01-09 07:53:37.876396179,0.4260490834712982,18.63127326965332,76.713,2026-01-09 07:55:00,Down,0.3260000000000076,20.0,1.3344599609374939,0.1000490834712906,1.3687267303466797,2026-01-09 07:35:00,77.039
Up,75.35426330566406,2026-01-09 08:12:15.060310363,0.6499302983283997,17.251005172729492,77.164,2026-01-09 08:03:00,Up,0.4510000000000076,8.0,1.809736694335939,0.19893029832839204,9.251005172729492,2026-01-09 07:55:00,76.713
Down,76.23690032958984,2026-01-09 08:22:54.151039123,0.6889135241508484,19.902517318725586,76.613,2026-01-09 08:24:00,Down,0.5510000000000019,21.0,0.3760996704101558,0.13791352415084646,1.097482681274414,2026-01-09 08:03:00,77.164
Up,75.85923767089844,2026-01-09 08:39:27.895202636,0.6163166165351868,15.464920043945312,77.199,2026-01-09 08:36:00,Up,0.5859999999999985,12.0,1.3397623291015606,0.030316616535188246,3.4649200439453125,2026-01-09 08:24:00,76.613
Down,75.20222473144531,2026-01-09 08:54:47.296829223,0.6674471497535706,18.788280487060547,77.027,2026-01-09 08:44:00,Down,0.17199999999999704,8.0,1.8247752685546885,0.4954471497535735,10.788280487060547,2026-01-09 08:36:00,77.199
Up,75.80145263671875,2026-01-09 09:00:10.305747985,0.6317599415779114,16.171762466430664,77.449,2026-01-09 08:52:00,Up,0.42199999999999704,8.0,1.647547363281248,0.20975994157791433,8.171762466430664,2026-01-09 08:44:00,77.027
Down,76.14149475097656,2026-01-09 09:08:53.260116577,0.5041294693946838,16.88766860961914,77.116,2026-01-09 08:59:00,Down,0.3329999999999984,7.0,0.9745052490234372,0.17112946939468543,9.88766860961914,2026-01-09 08:52:00,77.449
Up,75.98240661621094,2026-01-09 09:16:40.621719360,0.5409281253814697,17.67702865600586,77.403,2026-01-09 09:09:00,Up,0.28700000000000614,10.0,1.4205933837890683,0.2539281253814636,7.677028656005859,2026-01-09 08:59:00,77.116
Down,75.77198791503906,2026-01-09 09:26:48.723678588,0.5471671223640442,17.812061309814453,77.107,2026-01-09 09:34:00,Down,0.2960000000000065,25.0,1.3350120849609368,0.2511671223640377,7.187938690185547,2026-01-09 09:09:00,77.403
Up,76.32203674316406,2026-01-09 09:50:50.281219482,0.4507318437099457,16.83802032470703,77.31,2026-01-09 09:47:00,Up,0.20300000000000296,13.0,0.9879632568359398,0.24773184370994272,3.8380203247070312,2026-01-09 09:34:00,77.107
Down,76.31001281738281,2026-01-09 10:06:00.416908264,0.4039442241191864,19.006948471069336,77.051,2026-01-09 09:51:00,Down,0.25900000000000034,4.0,0.7409871826171894,0.14494422411918606,15.006948471069336,2026-01-09 09:47:00,77.31
Up,76.28858184814453,2026-01-09 10:07:47.850494384,0.37053176760673523,16.797508239746094,77.75,2026-01-09 10:08:00,Up,0.6989999999999981,17.0,1.4614181518554688,0.32846823239326284,0.20249176025390625,2026-01-09 09:51:00,77.051
Down,77.0569839477539,2026-01-09 10:26:26.670455932,0.4376065731048584,18.444507598876953,77.486,2026-01-09 10:18:00,Down,0.2639999999999958,10.0,0.42901605224609796,0.1736065731048626,8.444507598876953,2026-01-09 10:08:00,77.75
